rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
509,0.8980747211288076,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_A | x_R03_EXIT_G | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_F | x_R08_EXIT_D | x_R09_EXIT_F | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_G | x_R13_EXIT_H | x_R14_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_H | x_R17_EXIT_F | x_R18_EXIT_C | x_R19_EXIT_D | x_R20_EXIT_H | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_G | x_R24_EXIT_A | x_R25_EXIT_D | x_R26_EXIT_F | x_R27_EXIT_F | x_R28_EXIT_A | x_R29_EXIT_G | x_R30_EXIT_E | x_R31_EXIT_E | x_R32_EXIT_A | x_R33_EXIT_B
510,0.8984215019320914,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_G | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_H | x_R08_EXIT_F | x_R09_EXIT_B | x_R10_EXIT_G | x_R11_EXIT_C | x_R12_EXIT_G | x_R13_EXIT_D | x_R14_EXIT_H | x_R15_EXIT_F | x_R16_EXIT_C | x_R17_EXIT_B | x_R18_EXIT_E | x_R19_EXIT_E | x_R20_EXIT_G | x_R21_EXIT_D | x_R22_EXIT_D | x_R23_EXIT_F | x_R24_EXIT_B | x_R25_EXIT_C | x_R26_EXIT_B | x_R27_EXIT_A | x_R28_EXIT_G | x_R29_EXIT_C | x_R30_EXIT_D | x_R31_EXIT_A | x_R32_EXIT_B | x_R33_EXIT_D
511,0.8984643838051625,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_F | x_R03_EXIT_H | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_G | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_C | x_R13_EXIT_G | x_R14_EXIT_A | x_R15_EXIT_F | x_R16_EXIT_D | x_R17_EXIT_B | x_R18_EXIT_E | x_R19_EXIT_F | x_R20_EXIT_G | x_R21_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_G | x_R24_EXIT_C | x_R25_EXIT_B | x_R26_EXIT_D | x_R27_EXIT_D | x_R28_EXIT_F | x_R29_EXIT_E | x_R30_EXIT_G | x_R31_EXIT_B | x_R32_EXIT_D | x_R33_EXIT_H
512,0.8986218121027605,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_C | x_R13_EXIT_G | x_R14_EXIT_B | x_R15_EXIT_G | x_R16_EXIT_C | x_R17_EXIT_B | x_R18_EXIT_H | x_R19_EXIT_F | x_R20_EXIT_B | x_R21_EXIT_D | x_R22_EXIT_D | x_R23_EXIT_C | x_R24_EXIT_G | x_R25_EXIT_E | x_R26_EXIT_A | x_R27_EXIT_B | x_R28_EXIT_G | x_R29_EXIT_B | x_R30_EXIT_B | x_R31_EXIT_F | x_R32_EXIT_E | x_R33_EXIT_G
513,0.8987604747726436,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_H | x_R03_EXIT_G | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_H | x_R10_EXIT_G | x_R11_EXIT_H | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_F | x_R15_EXIT_E | x_R16_EXIT_G | x_R17_EXIT_H | x_R18_EXIT_C | x_R19_EXIT_H | x_R20_EXIT_G | x_R21_EXIT_E | x_R22_EXIT_H | x_R23_EXIT_G | x_R24_EXIT_A | x_R25_EXIT_A | x_R26_EXIT_A | x_R27_EXIT_F | x_R28_EXIT_F | x_R29_EXIT_A | x_R30_EXIT_H | x_R31_EXIT_G | x_R32_EXIT_H | x_R33_EXIT_C
514,0.8987895321851056,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_H | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_F | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_H | x_R17_EXIT_H | x_R18_EXIT_E | x_R19_EXIT_A | x_R20_EXIT_F | x_R21_EXIT_B | x_R22_EXIT_D | x_R23_EXIT_H | x_R24_EXIT_G | x_R25_EXIT_A | x_R26_EXIT_G | x_R27_EXIT_H | x_R28_EXIT_H | x_R29_EXIT_F | x_R30_EXIT_C | x_R31_EXIT_F | x_R32_EXIT_G | x_R33_EXIT_B
515,0.8989504777539423,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_H | x_R03_EXIT_F | x_R04_EXIT_E | x_R05_EXIT_F | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_E | x_R13_EXIT_E | x_R14_EXIT_D | x_R15_EXIT_G | x_R16_EXIT_G | x_R17_EXIT_D | x_R18_EXIT_H | x_R19_EXIT_G | x_R20_EXIT_G | x_R21_EXIT_C | x_R22_EXIT_H | x_R23_EXIT_C | x_R24_EXIT_A | x_R25_EXIT_B | x_R26_EXIT_E | x_R27_EXIT_C | x_R28_EXIT_H | x_R29_EXIT_G | x_R30_EXIT_A | x_R31_EXIT_A | x_R32_EXIT_A | x_R33_EXIT_F
516,0.8990530837014035,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_F | x_R08_EXIT_A | x_R09_EXIT_F | x_R10_EXIT_H | x_R11_EXIT_F | x_R12_EXIT_G | x_R13_EXIT_B | x_R14_EXIT_H | x_R15_EXIT_C | x_R16_EXIT_E | x_R17_EXIT_B | x_R18_EXIT_H | x_R19_EXIT_B | x_R20_EXIT_G | x_R21_EXIT_D | x_R22_EXIT_B | x_R23_EXIT_B | x_R24_EXIT_D | x_R25_EXIT_A | x_R26_EXIT_F | x_R27_EXIT_A | x_R28_EXIT_D | x_R29_EXIT_G | x_R30_EXIT_D | x_R31_EXIT_E | x_R32_EXIT_H | x_R33_EXIT_A
517,0.8994318019944672,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_H | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_G | x_R12_EXIT_A | x_R13_EXIT_D | x_R14_EXIT_E | x_R15_EXIT_D | x_R16_EXIT_G | x_R17_EXIT_G | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_E | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_E | x_R24_EXIT_D | x_R25_EXIT_H | x_R26_EXIT_H | x_R27_EXIT_C | x_R28_EXIT_H | x_R29_EXIT_H | x_R30_EXIT_H | x_R31_EXIT_A | x_R32_EXIT_G | x_R33_EXIT_H
518,0.8997684549524934,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_F | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_E | x_R13_EXIT_G | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_A | x_R17_EXIT_F | x_R18_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_D | x_R22_EXIT_E | x_R23_EXIT_C | x_R24_EXIT_A | x_R25_EXIT_F | x_R26_EXIT_E | x_R27_EXIT_A | x_R28_EXIT_D | x_R29_EXIT_F | x_R30_EXIT_G | x_R31_EXIT_B | x_R32_EXIT_H | x_R33_EXIT_H
519,0.9000646926627383,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_F | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_G | x_R07_EXIT_B | x_R08_EXIT_G | x_R09_EXIT_F | x_R10_EXIT_H | x_R11_EXIT_F | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_D | x_R16_EXIT_G | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_F | x_R21_EXIT_H | x_R22_EXIT_A | x_R23_EXIT_G | x_R24_EXIT_H | x_R25_EXIT_A | x_R26_EXIT_F | x_R27_EXIT_A | x_R28_EXIT_B | x_R29_EXIT_F | x_R30_EXIT_A | x_R31_EXIT_C | x_R32_EXIT_A | x_R33_EXIT_D
520,0.9001117357433372,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_E | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_H | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_D | x_R15_EXIT_D | x_R16_EXIT_F | x_R17_EXIT_H | x_R18_EXIT_D | x_R19_EXIT_G | x_R20_EXIT_G | x_R21_EXIT_H | x_R22_EXIT_F | x_R23_EXIT_A | x_R24_EXIT_E | x_R25_EXIT_A | x_R26_EXIT_A | x_R27_EXIT_B | x_R28_EXIT_G | x_R29_EXIT_B | x_R30_EXIT_F | x_R31_EXIT_C | x_R32_EXIT_E | x_R33_EXIT_A
521,0.9001939133964925,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_F | x_R05_EXIT_H | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_F | x_R11_EXIT_E | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_H | x_R16_EXIT_E | x_R17_EXIT_F | x_R18_EXIT_B | x_R19_EXIT_H | x_R20_EXIT_B | x_R21_EXIT_G | x_R22_EXIT_F | x_R23_EXIT_F | x_R24_EXIT_G | x_R25_EXIT_A | x_R26_EXIT_F | x_R27_EXIT_B | x_R28_EXIT_F | x_R29_EXIT_F | x_R30_EXIT_F | x_R31_EXIT_G | x_R32_EXIT_A | x_R33_EXIT_D
522,0.9002037687838538,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_G | x_R13_EXIT_C | x_R14_EXIT_H | x_R15_EXIT_H | x_R16_EXIT_D | x_R17_EXIT_H | x_R18_EXIT_G | x_R19_EXIT_G | x_R20_EXIT_D | x_R21_EXIT_B | x_R22_EXIT_F | x_R23_EXIT_E | x_R24_EXIT_A | x_R25_EXIT_A | x_R26_EXIT_H | x_R27_EXIT_B | x_R28_EXIT_B | x_R29_EXIT_B | x_R30_EXIT_E | x_R31_EXIT_A | x_R32_EXIT_E | x_R33_EXIT_D
523,0.9004379978305792,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_G | x_R05_EXIT_C | x_R06_EXIT_F | x_R07_EXIT_H | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_F | x_R11_EXIT_D | x_R12_EXIT_B | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_G | x_R16_EXIT_F | x_R17_EXIT_D | x_R18_EXIT_E | x_R19_EXIT_G | x_R20_EXIT_A | x_R21_EXIT_G | x_R22_EXIT_D | x_R23_EXIT_A | x_R24_EXIT_G | x_R25_EXIT_D | x_R26_EXIT_C | x_R27_EXIT_E | x_R28_EXIT_F | x_R29_EXIT_E | x_R30_EXIT_C | x_R31_EXIT_B | x_R32_EXIT_D | x_R33_EXIT_H
524,0.90046098438836,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_F | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_H | x_R13_EXIT_A | x_R14_EXIT_D | x_R15_EXIT_H | x_R16_EXIT_E | x_R17_EXIT_H | x_R18_EXIT_G | x_R19_EXIT_D | x_R20_EXIT_E | x_R21_EXIT_A | x_R22_EXIT_H | x_R23_EXIT_B | x_R24_EXIT_E | x_R25_EXIT_H | x_R26_EXIT_E | x_R27_EXIT_D | x_R28_EXIT_A | x_R29_EXIT_E | x_R30_EXIT_D | x_R31_EXIT_F | x_R32_EXIT_E | x_R33_EXIT_G
525,0.9005300003299794,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_G | x_R03_EXIT_G | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_H | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_A | x_R13_EXIT_G | x_R14_EXIT_E | x_R15_EXIT_G | x_R16_EXIT_F | x_R17_EXIT_F | x_R18_EXIT_D | x_R19_EXIT_G | x_R20_EXIT_B | x_R21_EXIT_F | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_G | x_R25_EXIT_A | x_R26_EXIT_B | x_R27_EXIT_C | x_R28_EXIT_E | x_R29_EXIT_H | x_R30_EXIT_A | x_R31_EXIT_G | x_R32_EXIT_F | x_R33_EXIT_H
526,0.9008011940272809,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_G | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_F | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_F | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_D | x_R16_EXIT_G | x_R17_EXIT_B | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_C | x_R21_EXIT_D | x_R22_EXIT_F | x_R23_EXIT_F | x_R24_EXIT_H | x_R25_EXIT_G | x_R26_EXIT_B | x_R27_EXIT_E | x_R28_EXIT_B | x_R29_EXIT_A | x_R30_EXIT_D | x_R31_EXIT_B | x_R32_EXIT_F | x_R33_EXIT_G
527,0.9009081653172757,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_G | x_R06_EXIT_H | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_H | x_R12_EXIT_G | x_R13_EXIT_C | x_R14_EXIT_G | x_R15_EXIT_E | x_R16_EXIT_F | x_R17_EXIT_A | x_R18_EXIT_H | x_R19_EXIT_G | x_R20_EXIT_F | x_R21_EXIT_F | x_R22_EXIT_C | x_R23_EXIT_G | x_R24_EXIT_H | x_R25_EXIT_G | x_R26_EXIT_A | x_R27_EXIT_D | x_R28_EXIT_F | x_R29_EXIT_A | x_R30_EXIT_B | x_R31_EXIT_H | x_R32_EXIT_H | x_R33_EXIT_E
528,0.901008151002884,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_E | x_R03_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_G | x_R06_EXIT_H | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_H | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_F | x_R15_EXIT_A | x_R16_EXIT_A | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_B | x_R20_EXIT_E | x_R21_EXIT_C | x_R22_EXIT_F | x_R23_EXIT_F | x_R24_EXIT_E | x_R25_EXIT_H | x_R26_EXIT_A | x_R27_EXIT_H | x_R28_EXIT_A | x_R29_EXIT_C | x_R30_EXIT_C | x_R31_EXIT_B | x_R32_EXIT_A | x_R33_EXIT_B
529,0.9011331868092043,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_F | x_R05_EXIT_G | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_G | x_R14_EXIT_C | x_R15_EXIT_G | x_R16_EXIT_G | x_R17_EXIT_H | x_R18_EXIT_C | x_R19_EXIT_H | x_R20_EXIT_G | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_C | x_R24_EXIT_F | x_R25_EXIT_C | x_R26_EXIT_C | x_R27_EXIT_D | x_R28_EXIT_C | x_R29_EXIT_H | x_R30_EXIT_C | x_R31_EXIT_A | x_R32_EXIT_D | x_R33_EXIT_A
530,0.9011976659508036,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_F | x_R03_EXIT_G | x_R04_EXIT_G | x_R05_EXIT_G | x_R06_EXIT_F | x_R07_EXIT_E | x_R08_EXIT_G | x_R09_EXIT_A | x_R10_EXIT_G | x_R11_EXIT_B | x_R12_EXIT_E | x_R13_EXIT_C | x_R14_EXIT_D | x_R15_EXIT_F | x_R16_EXIT_D | x_R17_EXIT_A | x_R18_EXIT_G | x_R19_EXIT_H | x_R20_EXIT_B | x_R21_EXIT_F | x_R22_EXIT_C | x_R23_EXIT_D | x_R24_EXIT_H | x_R25_EXIT_H | x_R26_EXIT_G | x_R27_EXIT_G | x_R28_EXIT_F | x_R29_EXIT_F | x_R30_EXIT_A | x_R31_EXIT_G | x_R32_EXIT_C | x_R33_EXIT_F
531,0.9012171390084518,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_H | x_R06_EXIT_D | x_R07_EXIT_F | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_H | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_G | x_R17_EXIT_E | x_R18_EXIT_A | x_R19_EXIT_H | x_R20_EXIT_G | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_G | x_R24_EXIT_D | x_R25_EXIT_G | x_R26_EXIT_A | x_R27_EXIT_G | x_R28_EXIT_G | x_R29_EXIT_A | x_R30_EXIT_C | x_R31_EXIT_F | x_R32_EXIT_B | x_R33_EXIT_F
532,0.901254777645704,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_A | x_R03_EXIT_H | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_E | x_R08_EXIT_H | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_F | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_D | x_R16_EXIT_D | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_E | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_D | x_R24_EXIT_D | x_R25_EXIT_G | x_R26_EXIT_E | x_R27_EXIT_D | x_R28_EXIT_F | x_R29_EXIT_G | x_R30_EXIT_B | x_R31_EXIT_D | x_R32_EXIT_H | x_R33_EXIT_B
533,0.9018488764700692,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_F | x_R03_EXIT_E | x_R04_EXIT_F | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_H | x_R08_EXIT_G | x_R09_EXIT_C | x_R10_EXIT_F | x_R11_EXIT_D | x_R12_EXIT_D | x_R13_EXIT_E | x_R14_EXIT_G | x_R15_EXIT_G | x_R16_EXIT_H | x_R17_EXIT_H | x_R18_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_H | x_R22_EXIT_E | x_R23_EXIT_D | x_R24_EXIT_H | x_R25_EXIT_C | x_R26_EXIT_D | x_R27_EXIT_H | x_R28_EXIT_B | x_R29_EXIT_F | x_R30_EXIT_B | x_R31_EXIT_H | x_R32_EXIT_A | x_R33_EXIT_D
534,0.902264002862978,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_G | x_R05_EXIT_G | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_G | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_E | x_R13_EXIT_G | x_R14_EXIT_D | x_R15_EXIT_F | x_R16_EXIT_G | x_R17_EXIT_H | x_R18_EXIT_D | x_R19_EXIT_G | x_R20_EXIT_G | x_R21_EXIT_A | x_R22_EXIT_F | x_R23_EXIT_A | x_R24_EXIT_G | x_R25_EXIT_D | x_R26_EXIT_C | x_R27_EXIT_H | x_R28_EXIT_A | x_R29_EXIT_H | x_R30_EXIT_D | x_R31_EXIT_D | x_R32_EXIT_B | x_R33_EXIT_D
535,0.902379631384008,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_G | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_F | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_F | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_C | x_R13_EXIT_F | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_G | x_R17_EXIT_A | x_R18_EXIT_H | x_R19_EXIT_G | x_R20_EXIT_H | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_E | x_R24_EXIT_B | x_R25_EXIT_H | x_R26_EXIT_H | x_R27_EXIT_H | x_R28_EXIT_H | x_R29_EXIT_G | x_R30_EXIT_B | x_R31_EXIT_H | x_R32_EXIT_B | x_R33_EXIT_D
536,0.9027131772444363,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_G | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_D | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_E | x_R16_EXIT_A | x_R17_EXIT_H | x_R18_EXIT_F | x_R19_EXIT_F | x_R20_EXIT_G | x_R21_EXIT_C | x_R22_EXIT_F | x_R23_EXIT_C | x_R24_EXIT_F | x_R25_EXIT_E | x_R26_EXIT_F | x_R27_EXIT_C | x_R28_EXIT_D | x_R29_EXIT_B | x_R30_EXIT_A | x_R31_EXIT_C | x_R32_EXIT_F | x_R33_EXIT_C
537,0.9027792996745347,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_F | x_R07_EXIT_G | x_R08_EXIT_E | x_R09_EXIT_H | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_H | x_R14_EXIT_F | x_R15_EXIT_H | x_R16_EXIT_D | x_R17_EXIT_D | x_R18_EXIT_B | x_R19_EXIT_F | x_R20_EXIT_E | x_R21_EXIT_F | x_R22_EXIT_F | x_R23_EXIT_B | x_R24_EXIT_C | x_R25_EXIT_C | x_R26_EXIT_B | x_R27_EXIT_D | x_R28_EXIT_H | x_R29_EXIT_B | x_R30_EXIT_B | x_R31_EXIT_B | x_R32_EXIT_H | x_R33_EXIT_A
538,0.9030237297981785,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_G | x_R05_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_F | x_R13_EXIT_F | x_R14_EXIT_D | x_R15_EXIT_D | x_R16_EXIT_G | x_R17_EXIT_F | x_R18_EXIT_E | x_R19_EXIT_C | x_R20_EXIT_E | x_R21_EXIT_D | x_R22_EXIT_D | x_R23_EXIT_A | x_R24_EXIT_C | x_R25_EXIT_F | x_R26_EXIT_E | x_R27_EXIT_F | x_R28_EXIT_A | x_R29_EXIT_E | x_R30_EXIT_D | x_R31_EXIT_H | x_R32_EXIT_C | x_R33_EXIT_H
539,0.9030530511410575,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_B | x_R04_EXIT_G | x_R05_EXIT_H | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_G | x_R09_EXIT_G | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_F | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_E | x_R16_EXIT_D | x_R17_EXIT_H | x_R18_EXIT_D | x_R19_EXIT_D | x_R20_EXIT_H | x_R21_EXIT_G | x_R22_EXIT_B | x_R23_EXIT_E | x_R24_EXIT_B | x_R25_EXIT_F | x_R26_EXIT_C | x_R27_EXIT_D | x_R28_EXIT_E | x_R29_EXIT_H | x_R30_EXIT_E | x_R31_EXIT_A | x_R32_EXIT_F | x_R33_EXIT_F
540,0.9032030230629857,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_G | x_R03_EXIT_H | x_R04_EXIT_C | x_R05_EXIT_H | x_R06_EXIT_G | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_F | x_R10_EXIT_C | x_R11_EXIT_F | x_R12_EXIT_G | x_R13_EXIT_E | x_R14_EXIT_E | x_R15_EXIT_E | x_R16_EXIT_H | x_R17_EXIT_H | x_R18_EXIT_F | x_R19_EXIT_E | x_R20_EXIT_C | x_R21_EXIT_G | x_R22_EXIT_H | x_R23_EXIT_C | x_R24_EXIT_B | x_R25_EXIT_B | x_R26_EXIT_F | x_R27_EXIT_C | x_R28_EXIT_B | x_R29_EXIT_E | x_R30_EXIT_H | x_R31_EXIT_D | x_R32_EXIT_A | x_R33_EXIT_G
541,0.9032676084643185,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_F | x_R06_EXIT_A | x_R07_EXIT_F | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_F | x_R13_EXIT_A | x_R14_EXIT_F | x_R15_EXIT_H | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_G | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_G | x_R22_EXIT_C | x_R23_EXIT_D | x_R24_EXIT_B | x_R25_EXIT_G | x_R26_EXIT_B | x_R27_EXIT_B | x_R28_EXIT_A | x_R29_EXIT_F | x_R30_EXIT_E | x_R31_EXIT_C | x_R32_EXIT_A | x_R33_EXIT_G
