rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
35,0.7029626651064405,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_F | x_R03_EXIT_B | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_STAIRWELL | x_R09_EXIT_H | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_F | x_R13_EXIT_G | x_R14_EXIT_H | x_R15_EXIT_STAIRWELL | x_R16_EXIT_D | x_R20_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_STAIRWELL | x_R28_EXIT_STAIRWELL | x_R29_EXIT_C | x_R30_EXIT_H | x_R31_EXIT_B | x_R32_EXIT_D | x_R33_EXIT_STAIRWELL | x_R34_EXIT_F | x_R35_EXIT_E | x_R36_EXIT_F
36,0.7031049658779693,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_D | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_STAIRWELL | x_R12_EXIT_G | x_R13_EXIT_B | x_R14_EXIT_H | x_R15_EXIT_B | x_R16_EXIT_E | x_R20_EXIT_F | x_R24_EXIT_D | x_R25_EXIT_G | x_R28_EXIT_E | x_R29_EXIT_STAIRWELL | x_R30_EXIT_STAIRWELL | x_R31_EXIT_A | x_R32_EXIT_H | x_R33_EXIT_F | x_R34_EXIT_H | x_R35_EXIT_C | x_R36_EXIT_STAIRWELL
37,0.7034117146261565,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_STAIRWELL | x_R08_EXIT_B | x_R09_EXIT_H | x_R10_EXIT_STAIRWELL | x_R11_EXIT_B | x_R12_EXIT_F | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_H | x_R16_EXIT_STAIRWELL | x_R20_EXIT_B | x_R24_EXIT_STAIRWELL | x_R25_EXIT_G | x_R28_EXIT_B | x_R29_EXIT_H | x_R30_EXIT_G | x_R31_EXIT_STAIRWELL | x_R32_EXIT_G | x_R33_EXIT_G | x_R34_EXIT_D | x_R35_EXIT_A | x_R36_EXIT_F
38,0.7053824165038804,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_G | x_R03_EXIT_C | x_R04_EXIT_F | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_STAIRWELL | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_STAIRWELL | x_R11_EXIT_H | x_R12_EXIT_STAIRWELL | x_R13_EXIT_A | x_R14_EXIT_E | x_R15_EXIT_D | x_R16_EXIT_STAIRWELL | x_R20_EXIT_C | x_R24_EXIT_STAIRWELL | x_R25_EXIT_B | x_R28_EXIT_F | x_R29_EXIT_E | x_R30_EXIT_D | x_R31_EXIT_STAIRWELL | x_R32_EXIT_F | x_R33_EXIT_STAIRWELL | x_R34_EXIT_E | x_R35_EXIT_A | x_R36_EXIT_D
39,0.7055981871556014,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_STAIRWELL | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_F | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_F | x_R10_EXIT_STAIRWELL | x_R11_EXIT_B | x_R12_EXIT_E | x_R13_EXIT_H | x_R14_EXIT_B | x_R15_EXIT_D | x_R16_EXIT_STAIRWELL | x_R20_EXIT_D | x_R24_EXIT_D | x_R25_EXIT_D | x_R28_EXIT_H | x_R29_EXIT_G | x_R30_EXIT_H | x_R31_EXIT_F | x_R32_EXIT_D | x_R33_EXIT_D | x_R34_EXIT_F | x_R35_EXIT_E | x_R36_EXIT_A
40,0.7068223763751575,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_STAIRWELL | x_R03_EXIT_D | x_R04_EXIT_G | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_A | x_R10_EXIT_STAIRWELL | x_R11_EXIT_STAIRWELL | x_R12_EXIT_STAIRWELL | x_R13_EXIT_H | x_R14_EXIT_G | x_R15_EXIT_H | x_R16_EXIT_C | x_R20_EXIT_STAIRWELL | x_R24_EXIT_B | x_R25_EXIT_F | x_R28_EXIT_STAIRWELL | x_R29_EXIT_E | x_R30_EXIT_D | x_R31_EXIT_E | x_R32_EXIT_F | x_R33_EXIT_STAIRWELL | x_R34_EXIT_D | x_R35_EXIT_H | x_R36_EXIT_A
41,0.7074998005408588,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_D | x_R03_EXIT_F | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_D | x_R13_EXIT_H | x_R14_EXIT_D | x_R15_EXIT_A | x_R16_EXIT_D | x_R20_EXIT_E | x_R24_EXIT_D | x_R25_EXIT_F | x_R28_EXIT_STAIRWELL | x_R29_EXIT_G | x_R30_EXIT_F | x_R31_EXIT_STAIRWELL | x_R32_EXIT_F | x_R33_EXIT_C | x_R34_EXIT_C | x_R35_EXIT_G | x_R36_EXIT_STAIRWELL
42,0.7082907798462657,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_STAIRWELL | x_R07_EXIT_B | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_G | x_R12_EXIT_STAIRWELL | x_R13_EXIT_STAIRWELL | x_R14_EXIT_C | x_R15_EXIT_D | x_R16_EXIT_D | x_R20_EXIT_A | x_R24_EXIT_H | x_R25_EXIT_STAIRWELL | x_R28_EXIT_G | x_R29_EXIT_STAIRWELL | x_R30_EXIT_E | x_R31_EXIT_F | x_R32_EXIT_D | x_R33_EXIT_B | x_R34_EXIT_STAIRWELL | x_R35_EXIT_A | x_R36_EXIT_D
43,0.7087543621386203,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_STAIRWELL | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_B | x_R14_EXIT_H | x_R15_EXIT_A | x_R16_EXIT_STAIRWELL | x_R20_EXIT_C | x_R24_EXIT_STAIRWELL | x_R25_EXIT_D | x_R28_EXIT_D | x_R29_EXIT_D | x_R30_EXIT_A | x_R31_EXIT_H | x_R32_EXIT_E | x_R33_EXIT_D | x_R34_EXIT_STAIRWELL | x_R35_EXIT_A | x_R36_EXIT_STAIRWELL
44,0.7100724451430551,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_H | x_R09_EXIT_B | x_R10_EXIT_STAIRWELL | x_R11_EXIT_C | x_R12_EXIT_F | x_R13_EXIT_E | x_R14_EXIT_D | x_R15_EXIT_D | x_R16_EXIT_D | x_R20_EXIT_F | x_R24_EXIT_G | x_R25_EXIT_E | x_R28_EXIT_F | x_R29_EXIT_E | x_R30_EXIT_E | x_R31_EXIT_E | x_R32_EXIT_A | x_R33_EXIT_C | x_R34_EXIT_D | x_R35_EXIT_A | x_R36_EXIT_D
45,0.7100761866909693,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_H | x_R05_EXIT_STAIRWELL | x_R06_EXIT_B | x_R07_EXIT_STAIRWELL | x_R08_EXIT_H | x_R09_EXIT_H | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_STAIRWELL | x_R13_EXIT_A | x_R14_EXIT_STAIRWELL | x_R15_EXIT_F | x_R16_EXIT_D | x_R20_EXIT_D | x_R24_EXIT_B | x_R25_EXIT_D | x_R28_EXIT_H | x_R29_EXIT_G | x_R30_EXIT_STAIRWELL | x_R31_EXIT_H | x_R32_EXIT_F | x_R33_EXIT_A | x_R34_EXIT_STAIRWELL | x_R35_EXIT_E | x_R36_EXIT_A
46,0.7101557653717805,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_STAIRWELL | x_R04_EXIT_G | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_H | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_D | x_R13_EXIT_A | x_R14_EXIT_A | x_R15_EXIT_H | x_R16_EXIT_F | x_R20_EXIT_C | x_R24_EXIT_D | x_R25_EXIT_B | x_R28_EXIT_E | x_R29_EXIT_STAIRWELL | x_R30_EXIT_D | x_R31_EXIT_A | x_R32_EXIT_H | x_R33_EXIT_C | x_R34_EXIT_F | x_R35_EXIT_B | x_R36_EXIT_H
47,0.7105455757622394,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_F | x_R06_EXIT_F | x_R07_EXIT_F | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_F | x_R11_EXIT_H | x_R12_EXIT_C | x_R13_EXIT_H | x_R14_EXIT_E | x_R15_EXIT_B | x_R16_EXIT_F | x_R20_EXIT_C | x_R24_EXIT_D | x_R25_EXIT_B | x_R28_EXIT_D | x_R29_EXIT_G | x_R30_EXIT_STAIRWELL | x_R31_EXIT_F | x_R32_EXIT_E | x_R33_EXIT_C | x_R34_EXIT_A | x_R35_EXIT_H | x_R36_EXIT_G
48,0.7112422585823879,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_G | x_R03_EXIT_STAIRWELL | x_R04_EXIT_STAIRWELL | x_R05_EXIT_C | x_R06_EXIT_G | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_F | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_B | x_R13_EXIT_E | x_R14_EXIT_H | x_R15_EXIT_D | x_R16_EXIT_B | x_R20_EXIT_E | x_R24_EXIT_D | x_R25_EXIT_STAIRWELL | x_R28_EXIT_F | x_R29_EXIT_H | x_R30_EXIT_G | x_R31_EXIT_G | x_R32_EXIT_F | x_R33_EXIT_A | x_R34_EXIT_E | x_R35_EXIT_C | x_R36_EXIT_B
49,0.7148460285928877,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_G | x_R06_EXIT_G | x_R07_EXIT_C | x_R08_EXIT_G | x_R09_EXIT_C | x_R10_EXIT_F | x_R11_EXIT_B | x_R12_EXIT_F | x_R13_EXIT_STAIRWELL | x_R14_EXIT_B | x_R15_EXIT_F | x_R16_EXIT_C | x_R20_EXIT_STAIRWELL | x_R24_EXIT_F | x_R25_EXIT_G | x_R28_EXIT_F | x_R29_EXIT_G | x_R30_EXIT_C | x_R31_EXIT_H | x_R32_EXIT_F | x_R33_EXIT_F | x_R34_EXIT_B | x_R35_EXIT_C | x_R36_EXIT_H
50,0.7149192613206878,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_F | x_R13_EXIT_C | x_R14_EXIT_STAIRWELL | x_R15_EXIT_H | x_R16_EXIT_D | x_R20_EXIT_E | x_R24_EXIT_B | x_R25_EXIT_F | x_R28_EXIT_F | x_R29_EXIT_D | x_R30_EXIT_H | x_R31_EXIT_C | x_R32_EXIT_G | x_R33_EXIT_B | x_R34_EXIT_STAIRWELL | x_R35_EXIT_STAIRWELL | x_R36_EXIT_F
51,0.7153049514672034,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_F | x_R03_EXIT_B | x_R04_EXIT_F | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_STAIRWELL | x_R09_EXIT_STAIRWELL | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_H | x_R15_EXIT_A | x_R16_EXIT_B | x_R20_EXIT_D | x_R24_EXIT_STAIRWELL | x_R25_EXIT_C | x_R28_EXIT_H | x_R29_EXIT_A | x_R30_EXIT_G | x_R31_EXIT_F | x_R32_EXIT_STAIRWELL | x_R33_EXIT_F | x_R34_EXIT_C | x_R35_EXIT_C | x_R36_EXIT_STAIRWELL
52,0.7153316957556513,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_STAIRWELL | x_R10_EXIT_G | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_G | x_R14_EXIT_H | x_R15_EXIT_B | x_R16_EXIT_G | x_R20_EXIT_A | x_R24_EXIT_D | x_R25_EXIT_E | x_R28_EXIT_STAIRWELL | x_R29_EXIT_STAIRWELL | x_R30_EXIT_B | x_R31_EXIT_A | x_R32_EXIT_D | x_R33_EXIT_D | x_R34_EXIT_D | x_R35_EXIT_H | x_R36_EXIT_STAIRWELL
53,0.7154353366466353,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_G | x_R05_EXIT_E | x_R06_EXIT_STAIRWELL | x_R07_EXIT_D | x_R08_EXIT_H | x_R09_EXIT_H | x_R10_EXIT_STAIRWELL | x_R11_EXIT_C | x_R12_EXIT_STAIRWELL | x_R13_EXIT_H | x_R14_EXIT_B | x_R15_EXIT_G | x_R16_EXIT_STAIRWELL | x_R20_EXIT_A | x_R24_EXIT_STAIRWELL | x_R25_EXIT_D | x_R28_EXIT_STAIRWELL | x_R29_EXIT_C | x_R30_EXIT_D | x_R31_EXIT_F | x_R32_EXIT_E | x_R33_EXIT_STAIRWELL | x_R34_EXIT_F | x_R35_EXIT_B | x_R36_EXIT_G
54,0.7156295794874836,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_STAIRWELL | x_R03_EXIT_STAIRWELL | x_R04_EXIT_H | x_R05_EXIT_H | x_R06_EXIT_F | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_STAIRWELL | x_R10_EXIT_F | x_R11_EXIT_C | x_R12_EXIT_E | x_R13_EXIT_H | x_R14_EXIT_H | x_R15_EXIT_G | x_R16_EXIT_F | x_R20_EXIT_F | x_R24_EXIT_F | x_R25_EXIT_B | x_R28_EXIT_G | x_R29_EXIT_F | x_R30_EXIT_STAIRWELL | x_R31_EXIT_B | x_R32_EXIT_G | x_R33_EXIT_F | x_R34_EXIT_F | x_R35_EXIT_D | x_R36_EXIT_H
55,0.7165848882027603,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_STAIRWELL | x_R08_EXIT_STAIRWELL | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_H | x_R12_EXIT_H | x_R13_EXIT_H | x_R14_EXIT_H | x_R15_EXIT_A | x_R16_EXIT_C | x_R20_EXIT_D | x_R24_EXIT_G | x_R25_EXIT_C | x_R28_EXIT_G | x_R29_EXIT_B | x_R30_EXIT_B | x_R31_EXIT_STAIRWELL | x_R32_EXIT_B | x_R33_EXIT_STAIRWELL | x_R34_EXIT_H | x_R35_EXIT_A | x_R36_EXIT_H
56,0.7168654982903035,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_STAIRWELL | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_F | x_R10_EXIT_G | x_R11_EXIT_A | x_R12_EXIT_F | x_R13_EXIT_H | x_R14_EXIT_D | x_R15_EXIT_C | x_R16_EXIT_C | x_R20_EXIT_F | x_R24_EXIT_D | x_R25_EXIT_D | x_R28_EXIT_B | x_R29_EXIT_STAIRWELL | x_R30_EXIT_H | x_R31_EXIT_D | x_R32_EXIT_B | x_R33_EXIT_H | x_R34_EXIT_H | x_R35_EXIT_B | x_R36_EXIT_A
57,0.7176558898584631,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_F | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_H | x_R09_EXIT_G | x_R10_EXIT_A | x_R11_EXIT_F | x_R12_EXIT_G | x_R13_EXIT_A | x_R14_EXIT_D | x_R15_EXIT_B | x_R16_EXIT_STAIRWELL | x_R20_EXIT_G | x_R24_EXIT_G | x_R25_EXIT_C | x_R28_EXIT_STAIRWELL | x_R29_EXIT_H | x_R30_EXIT_E | x_R31_EXIT_E | x_R32_EXIT_A | x_R33_EXIT_E | x_R34_EXIT_D | x_R35_EXIT_A | x_R36_EXIT_H
58,0.7187578235024148,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_D | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_H | x_R06_EXIT_STAIRWELL | x_R07_EXIT_H | x_R08_EXIT_E | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_F | x_R12_EXIT_STAIRWELL | x_R13_EXIT_STAIRWELL | x_R14_EXIT_A | x_R15_EXIT_G | x_R16_EXIT_D | x_R20_EXIT_STAIRWELL | x_R24_EXIT_C | x_R25_EXIT_D | x_R28_EXIT_C | x_R29_EXIT_STAIRWELL | x_R30_EXIT_F | x_R31_EXIT_E | x_R32_EXIT_F | x_R33_EXIT_C | x_R34_EXIT_G | x_R35_EXIT_A | x_R36_EXIT_A
59,0.7188252417914782,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_A | x_R03_EXIT_H | x_R04_EXIT_D | x_R05_EXIT_STAIRWELL | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_F | x_R11_EXIT_B | x_R12_EXIT_STAIRWELL | x_R13_EXIT_H | x_R14_EXIT_G | x_R15_EXIT_B | x_R16_EXIT_B | x_R20_EXIT_H | x_R24_EXIT_A | x_R25_EXIT_D | x_R28_EXIT_C | x_R29_EXIT_C | x_R30_EXIT_E | x_R31_EXIT_E | x_R32_EXIT_D | x_R33_EXIT_F | x_R34_EXIT_G | x_R35_EXIT_H | x_R36_EXIT_F
60,0.7190428788728696,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_H | x_R07_EXIT_H | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_STAIRWELL | x_R13_EXIT_STAIRWELL | x_R14_EXIT_E | x_R15_EXIT_B | x_R16_EXIT_STAIRWELL | x_R20_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_B | x_R28_EXIT_F | x_R29_EXIT_H | x_R30_EXIT_STAIRWELL | x_R31_EXIT_STAIRWELL | x_R32_EXIT_F | x_R33_EXIT_G | x_R34_EXIT_G | x_R35_EXIT_A | x_R36_EXIT_G
61,0.7194887209139438,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_STAIRWELL | x_R03_EXIT_E | x_R04_EXIT_F | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_STAIRWELL | x_R08_EXIT_C | x_R09_EXIT_STAIRWELL | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_H | x_R13_EXIT_A | x_R14_EXIT_F | x_R15_EXIT_D | x_R16_EXIT_C | x_R20_EXIT_E | x_R24_EXIT_H | x_R25_EXIT_H | x_R28_EXIT_H | x_R29_EXIT_STAIRWELL | x_R30_EXIT_D | x_R31_EXIT_E | x_R32_EXIT_STAIRWELL | x_R33_EXIT_G | x_R34_EXIT_E | x_R35_EXIT_H | x_R36_EXIT_B
62,0.7203320158859015,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_D | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_STAIRWELL | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_H | x_R20_EXIT_G | x_R24_EXIT_STAIRWELL | x_R25_EXIT_D | x_R28_EXIT_A | x_R29_EXIT_H | x_R30_EXIT_F | x_R31_EXIT_F | x_R32_EXIT_H | x_R33_EXIT_F | x_R34_EXIT_STAIRWELL | x_R35_EXIT_C | x_R36_EXIT_E
63,0.7221954181213732,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_H | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_G | x_R11_EXIT_C | x_R12_EXIT_H | x_R13_EXIT_F | x_R14_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_D | x_R20_EXIT_D | x_R24_EXIT_A | x_R25_EXIT_D | x_R28_EXIT_A | x_R29_EXIT_G | x_R30_EXIT_H | x_R31_EXIT_A | x_R32_EXIT_D | x_R33_EXIT_E | x_R34_EXIT_C | x_R35_EXIT_A | x_R36_EXIT_F
64,0.7236812495858658,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_H | x_R07_EXIT_F | x_R08_EXIT_STAIRWELL | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_STAIRWELL | x_R13_EXIT_A | x_R14_EXIT_G | x_R15_EXIT_G | x_R16_EXIT_H | x_R20_EXIT_STAIRWELL | x_R24_EXIT_STAIRWELL | x_R25_EXIT_F | x_R28_EXIT_D | x_R29_EXIT_G | x_R30_EXIT_B | x_R31_EXIT_D | x_R32_EXIT_E | x_R33_EXIT_STAIRWELL | x_R34_EXIT_G | x_R35_EXIT_B | x_R36_EXIT_G
65,0.7238944832750462,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_H | x_R05_EXIT_D | x_R06_EXIT_H | x_R07_EXIT_E | x_R08_EXIT_H | x_R09_EXIT_H | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_STAIRWELL | x_R13_EXIT_D | x_R14_EXIT_B | x_R15_EXIT_STAIRWELL | x_R16_EXIT_B | x_R20_EXIT_C | x_R24_EXIT_F | x_R25_EXIT_E | x_R28_EXIT_E | x_R29_EXIT_STAIRWELL | x_R30_EXIT_H | x_R31_EXIT_H | x_R32_EXIT_D | x_R33_EXIT_E | x_R34_EXIT_D | x_R35_EXIT_STAIRWELL | x_R36_EXIT_A
66,0.724543368281843,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_B | x_R03_EXIT_G | x_R04_EXIT_F | x_R05_EXIT_H | x_R06_EXIT_STAIRWELL | x_R07_EXIT_F | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_F | x_R13_EXIT_G | x_R14_EXIT_H | x_R15_EXIT_C | x_R16_EXIT_B | x_R20_EXIT_E | x_R24_EXIT_E | x_R25_EXIT_D | x_R28_EXIT_E | x_R29_EXIT_F | x_R30_EXIT_A | x_R31_EXIT_H | x_R32_EXIT_F | x_R33_EXIT_E | x_R34_EXIT_D | x_R35_EXIT_D | x_R36_EXIT_H
67,0.7250336171898653,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_F | x_R05_EXIT_D | x_R06_EXIT_E | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_F | x_R11_EXIT_D | x_R12_EXIT_A | x_R13_EXIT_D | x_R14_EXIT_A | x_R15_EXIT_E | x_R16_EXIT_B | x_R20_EXIT_STAIRWELL | x_R24_EXIT_F | x_R25_EXIT_D | x_R28_EXIT_STAIRWELL | x_R29_EXIT_B | x_R30_EXIT_B | x_R31_EXIT_STAIRWELL | x_R32_EXIT_STAIRWELL | x_R33_EXIT_D | x_R34_EXIT_A | x_R35_EXIT_A | x_R36_EXIT_A
68,0.7258123900940063,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_B | x_R04_EXIT_F | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_STAIRWELL | x_R08_EXIT_F | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_E | x_R14_EXIT_D | x_R15_EXIT_D | x_R16_EXIT_H | x_R20_EXIT_STAIRWELL | x_R24_EXIT_F | x_R25_EXIT_STAIRWELL | x_R28_EXIT_F | x_R29_EXIT_G | x_R30_EXIT_E | x_R31_EXIT_B | x_R32_EXIT_C | x_R33_EXIT_F | x_R34_EXIT_G | x_R35_EXIT_B | x_R36_EXIT_H
69,0.7259692619793441,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_H | x_R03_EXIT_H | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_H | x_R11_EXIT_H | x_R12_EXIT_G | x_R13_EXIT_F | x_R14_EXIT_A | x_R15_EXIT_A | x_R16_EXIT_E | x_R20_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_C | x_R28_EXIT_H | x_R29_EXIT_H | x_R30_EXIT_F | x_R31_EXIT_H | x_R32_EXIT_E | x_R33_EXIT_H | x_R34_EXIT_STAIRWELL | x_R35_EXIT_H | x_R36_EXIT_A
70,0.7260705723730325,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_STAIRWELL | x_R07_EXIT_H | x_R08_EXIT_F | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_C | x_R13_EXIT_D | x_R14_EXIT_B | x_R15_EXIT_F | x_R16_EXIT_C | x_R20_EXIT_G | x_R24_EXIT_STAIRWELL | x_R25_EXIT_A | x_R28_EXIT_H | x_R29_EXIT_F | x_R30_EXIT_F | x_R31_EXIT_A | x_R32_EXIT_E | x_R33_EXIT_C | x_R34_EXIT_STAIRWELL | x_R35_EXIT_A | x_R36_EXIT_STAIRWELL
