rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,chain_break_fraction,selected_variable_count,selected_variables
617,4.657197745660446,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R08_EXIT_B
618,4.715033402394112,1,False,1,0.0625,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
619,4.773474300493341,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
620,4.8089395166097875,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
621,4.826205896436842,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
622,4.8302454088467766,1,False,1,0.0625,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R08_EXIT_B
623,4.864278519305938,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R08_EXIT_B
624,4.884212206001806,1,False,2,0.0,6,x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
625,4.89016120999553,1,False,2,0.0,6,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B
626,4.917022879900272,1,False,1,0.0,7,x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
627,4.919443936797278,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
628,4.935872108675663,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
629,4.935872108675663,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
630,4.987737287931785,1,False,1,0.0625,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
631,4.995273774895303,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
632,4.997648813145579,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
633,5.053295369807185,1,False,1,0.0625,9,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
634,5.066777904372703,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
635,5.066777904372703,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
636,5.083796098361183,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
637,5.1748955744291605,1,False,2,0.0,6,x_R01_EXIT_A | x_R02_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R08_EXIT_B
638,5.181943738020459,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
639,5.186804394525965,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
640,5.2218186327523375,1,False,2,0.0,6,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_A
641,5.239496135499744,1,False,1,0.0625,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A | x_R08_EXIT_B
642,5.2567875801109905,1,False,2,0.0,6,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
643,5.276300608717074,1,False,2,0.0,6,x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
644,5.278561410453997,1,False,2,0.0,6,x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A
645,5.2791906320302555,1,False,2,0.0,6,x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
646,5.366940568232292,1,False,2,0.0,6,x_R01_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
647,5.387648161798544,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
648,5.423341928683369,1,False,1,0.0625,9,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
649,5.425941390050439,1,False,2,0.0,6,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_A
650,5.4594884764243385,1,False,2,0.0,6,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
651,5.597037124257629,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
652,5.613699090215073,1,False,2,0.0625,6,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
653,5.652031731557067,1,False,2,0.0,6,x_R01_EXIT_A | x_R02_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
654,5.713098880811108,1,False,2,0.0,6,x_R01_EXIT_B | x_R03_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
655,5.852348155768841,1,False,1,0.0625,9,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
656,5.8993692464933645,1,False,2,0.0,6,x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B
657,5.972188796252346,1,False,2,0.0,6,x_R01_EXIT_A | x_R02_EXIT_B | x_R04_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
658,6.058605271248378,1,False,2,0.0,8,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
659,6.126592733237462,1,False,2,0.0,6,x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R08_EXIT_A
660,6.1286357364079125,1,False,2,0.0,6,x_R01_EXIT_B | x_R02_EXIT_A | x_R04_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
661,6.24857475924066,1,False,2,0.0,6,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R06_EXIT_A | x_R08_EXIT_A
662,6.290428078392266,1,False,2,0.0,8,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
663,6.497796468358929,1,False,2,0.0625,8,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R08_EXIT_B
664,6.550096511061055,1,False,2,0.0,8,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A | x_R08_EXIT_B
665,6.726437246114856,1,False,2,0.0,8,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R08_EXIT_A
666,6.779745386591235,1,False,2,0.0,10,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
667,7.040525746931708,1,False,3,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
668,7.185032987759402,1,False,2,0.0625,10,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
669,7.555796709657122,1,False,3,0.0,5,x_R01_EXIT_B | x_R02_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B
